Name	Taxon ID	Assembly	Accession					
Trichophyton tonsurans CBS 112818	647933	ASM15145v1	GCA_000151455		Trichophyton_soudanense_cbs_452_61	GCA_000616865	Tric_soud_CBS_452_61_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/trichophyton_soudanense_cbs_452_61_gca_000616865/pep/Trichophyton_soudanense_cbs_452_61_gca_000616865.Tric_soud_CBS_452_61_V1.pep.all.fa.gz
Trichophyton verrucosum HKI 0517	663202	ASM15150v1	GCA_000151505		Trichophyton_tonsurans_cbs_112818	GCA_000151455	ASM15145v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/trichophyton_tonsurans_cbs_112818_gca_000151455/pep/Trichophyton_tonsurans_cbs_112818_gca_000151455.ASM15145v1.pep.all.fa.gz
Trichophyton violaceum str. CMCC(F)T3l	34388	CMCC_F_T3l	GCA_001651435		Trichophyton_verrucosum_hki_0517	GCA_000151505	ASM15150v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/trichophyton_verrucosum_hki_0517_gca_000151505/pep/Trichophyton_verrucosum_hki_0517_gca_000151505.ASM15150v1.pep.all.fa.gz
Trichosporon asahii var. asahii CBS 2479	1186058	Trichosporon_asahii_1	GCA_000293215		Trichophyton_violaceum	GCA_001651435	CMCC_F_T3l	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/trichophyton_violaceum_gca_001651435/pep/Trichophyton_violaceum_gca_001651435.CMCC_F_T3l.pep.all.fa.gz
Trichosporon asahii var. asahii CBS 8904	1220162	ASM29921v2	GCA_000299215		Trichosporon_asahii_var_asahii_cbs_2479	GCA_000293215	Trichosporon_asahii_1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/trichosporon_asahii_var_asahii_cbs_2479_gca_000293215/pep/Trichosporon_asahii_var_asahii_cbs_2479_gca_000293215.Trichosporon_asahii_1.pep.all.fa.gz
Tsuchiyaea wingfieldii CBS 7118	1295528	Tsuc_wing_CBS7118_V1	GCA_001720155		Trichosporon_asahii_var_asahii_cbs_8904	GCA_000299215	ASM29921v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/trichosporon_asahii_var_asahii_cbs_8904_gca_000299215/pep/Trichosporon_asahii_var_asahii_cbs_8904_gca_000299215.ASM29921v2.pep.all.fa.gz
Tuber borchii str. Tbo3840	42251	Tubbor1	GCA_003070745		Tsuchiyaea_wingfieldii_cbs_7118	GCA_001720155	Tsuc_wing_CBS7118_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/tsuchiyaea_wingfieldii_cbs_7118_gca_001720155/pep/Tsuchiyaea_wingfieldii_cbs_7118_gca_001720155.Tsuc_wing_CBS7118_V1.pep.all.fa.gz
Tuber magnatum	42249	ASM318201v1	GCA_003182015		Tuber_borchii	GCA_003070745	Tubbor1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/tuber_borchii_gca_003070745/pep/Tuber_borchii_gca_003070745.Tubbor1.pep.all.fa.gz
Tuber melanosporum	656061	ASM15164v1	GCA_000151645		Tuber_magnatum	GCA_003182015	ASM318201v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/tuber_magnatum_gca_003182015/pep/Tuber_magnatum_gca_003182015.ASM318201v1.pep.all.fa.gz
Tulasnella calospora MUT 4182	1051891	Tulasnella_calospora_AL13_4D_v1.0	GCA_000827465		Tuber_melanosporum		ASM15164v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/tuber_melanosporum/pep/Tuber_melanosporum.ASM15164v1.pep.all.fa.gz
Umbilicaria pustulata	136370	Lasallia_pustulata_v1	GCA_900169345		Tulasnella_calospora_mut_4182	GCA_000827465	Tulasnella_calospora_AL13_4D_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/tulasnella_calospora_mut_4182_gca_000827465/pep/Tulasnella_calospora_mut_4182_gca_000827465.Tulasnella_calospora_AL13_4D_v1.0.pep.all.fa.gz
Uncinocarpus reesii 1704 str. UAMH 1704	336963	ASM351v2	GCA_000003515		Umbilicaria_pustulata	GCA_900169345	Lasallia_pustulata_v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/umbilicaria_pustulata_gca_900169345/pep/Umbilicaria_pustulata_gca_900169345.Lasallia_pustulata_v1.pep.all.fa.gz
Ustilaginoidea virens	1159556	ASM96522v2	GCA_000965225		Uncinocarpus_reesii_1704	GCA_000003515	ASM351v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/uncinocarpus_reesii_1704_gca_000003515/pep/Uncinocarpus_reesii_1704_gca_000003515.ASM351v2.pep.all.fa.gz
Ustilaginoidea virens str. UV-8b	1159556	Assembly_for_version_1_of_the_Villosiclava_virens_genome	GCA_000687475		Ustilaginoidea_virens	GCA_000687475	Assembly_for_version_1_of_the_Villosiclava_virens_genome	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/ustilaginoidea_virens_gca_000687475/pep/Ustilaginoidea_virens_gca_000687475.Assembly_for_version_1_of_the_Villosiclava_virens_genome.pep.all.fa.gz
Ustilaginomycotina sp. SA 807	1520773	Ustsp1	GCA_003144235		Ustilaginoidea_virens	GCA_000965225	ASM96522v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/ustilaginoidea_virens_gca_000965225/pep/Ustilaginoidea_virens_gca_000965225.ASM96522v2.pep.all.fa.gz
Ustilago bromivora str. UB2112	307758	UBRO_v3	GCA_900080155		Ustilaginomycotina_sp_sa_807	GCA_003144235	Ustsp1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/ustilaginomycotina_sp_sa_807_gca_003144235/pep/Ustilaginomycotina_sp_sa_807_gca_003144235.Ustsp1.pep.all.fa.gz
Ustilago hordei str. Uh4857-4	120017	ASM28603v1	GCA_000286035		Ustilago_bromivora	GCA_900080155	UBRO_v3	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/ustilago_bromivora_gca_900080155/pep/Ustilago_bromivora_gca_900080155.UBRO_v3.pep.all.fa.gz
Ustilago maydis	237631	Umaydis521_2.0	GCA_000328475		Ustilago_hordei	GCA_000286035	ASM28603v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/ustilago_hordei_gca_000286035/pep/Ustilago_hordei_gca_000286035.ASM28603v1.pep.all.fa.gz
Valsa mali str. 03-8	105487	ASM81815v1	GCA_000818155		Ustilago_maydis		Umaydis521_2.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/ustilago_maydis/pep/Ustilago_maydis.Umaydis521_2.0.pep.all.fa.gz
Valsa mali var. pyri str. SXYL134	694573	ASM81338v1	GCA_000813385		Valsa_mali	GCA_000818155	ASM81815v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/valsa_mali_gca_000818155/pep/Valsa_mali_gca_000818155.ASM81815v1.pep.all.fa.gz
Vanderwaltozyma polyspora DSM 70294	436907	ASM15003v1	GCA_000150035		Valsa_mali_var_pyri	GCA_000813385	ASM81338v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/valsa_mali_var_pyri_gca_000813385/pep/Valsa_mali_var_pyri_gca_000813385.ASM81338v1.pep.all.fa.gz
Vavraia culicis subsp. floridensis	948595	Vavr_culi_floridensis_V1	GCA_000192795		Vanderwaltozyma_polyspora_dsm_70294	GCA_000150035	ASM15003v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/vanderwaltozyma_polyspora_dsm_70294_gca_000150035/pep/Vanderwaltozyma_polyspora_dsm_70294_gca_000150035.ASM15003v1.pep.all.fa.gz
Verruconis gallopava str. CBS 43764	253628	O_gall_CBS43764	GCA_000836295		Vavraia_culicis_subsp_floridensis	GCA_000192795	Vavr_culi_floridensis_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/vavraia_culicis_subsp_floridensis_gca_000192795/pep/Vavraia_culicis_subsp_floridensis_gca_000192795.Vavr_culi_floridensis_V1.pep.all.fa.gz
Verticillium alfalfae VaMs.102	526221	ASM15082v1	GCA_000150825		Verruconis_gallopava	GCA_000836295	O_gall_CBS43764	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/verruconis_gallopava_gca_000836295/pep/Verruconis_gallopava_gca_000836295.O_gall_CBS43764.pep.all.fa.gz
Verticillium dahliae	498257	ASM15067v2	GCA_000150675		Verticillium_alfalfae_vams_102	GCA_000150825	ASM15082v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/verticillium_alfalfae_vams_102_gca_000150825/pep/Verticillium_alfalfae_vams_102_gca_000150825.ASM15082v1.pep.all.fa.gz
Verticillium dahliae	27337	ASM289299v1	GCA_002892995		Verticillium_dahliae		ASM15067v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/verticillium_dahliae/pep/Verticillium_dahliae.ASM15067v2.pep.all.fa.gz
Verticillium dahliae	27337	ASM289302v1	GCA_002893025		Verticillium_dahliae	GCA_002892985	ASM289298v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/verticillium_dahliae_gca_002892985/pep/Verticillium_dahliae_gca_002892985.ASM289298v1.pep.all.fa.gz
Verticillium dahliae	27337	ASM289303v1	GCA_002893035		Verticillium_dahliae	GCA_002892995	ASM289299v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/verticillium_dahliae_gca_002892995/pep/Verticillium_dahliae_gca_002892995.ASM289299v1.pep.all.fa.gz
Verticillium dahliae	27337	ASM289304v1	GCA_002893045		Verticillium_dahliae	GCA_002893025	ASM289302v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/verticillium_dahliae_gca_002893025/pep/Verticillium_dahliae_gca_002893025.ASM289302v1.pep.all.fa.gz
Verticillium dahliae JR2	1202531	VDAG_JR2v.4.0	GCA_000400815		Verticillium_dahliae	GCA_002893035	ASM289303v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/verticillium_dahliae_gca_002893035/pep/Verticillium_dahliae_gca_002893035.ASM289303v1.pep.all.fa.gz
Verticillium dahliae str. 12008	27337	ASM289298v1	GCA_002892985		Verticillium_dahliae	GCA_002893045	ASM289304v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/verticillium_dahliae_gca_002893045/pep/Verticillium_dahliae_gca_002893045.ASM289304v1.pep.all.fa.gz
Verticillium longisporum	100787	vl1.denovo.v1	GCA_001268145		Verticillium_dahliaejr2		VDAG_JR2v.4.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/verticillium_dahliaejr2/pep/Verticillium_dahliaejr2.VDAG_JR2v.4.0.pep.all.fa.gz
Verticillium longisporum	100787	vl2.denovo.v1	GCA_001268165		Verticillium_longisporum	GCA_001268145	vl1.denovo.v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/verticillium_longisporum_gca_001268145/pep/Verticillium_longisporum_gca_001268145.vl1.denovo.v1.pep.all.fa.gz
Vittaforma corneae ATCC 50505	993615	Vitt_corn_V1	GCA_000231115		Verticillium_longisporum	GCA_001268165	vl2.denovo.v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/verticillium_longisporum_gca_001268165/pep/Verticillium_longisporum_gca_001268165.vl2.denovo.v1.pep.all.fa.gz
Wallemia ichthyophaga EXF-994	1299270	Wallemia_ichthyophaga_version_1.0	GCA_000400465		Vittaforma_corneae_atcc_50505	GCA_000231115	Vitt_corn_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/vittaforma_corneae_atcc_50505_gca_000231115/pep/Vittaforma_corneae_atcc_50505_gca_000231115.Vitt_corn_V1.pep.all.fa.gz
Wallemia mellicola CBS 633.66	671144	Wallemia_sebi_v1.0	GCA_000263375		Wallemia_ichthyophaga_exf_994	GCA_000400465	Wallemia_ichthyophaga_version_1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/wallemia_ichthyophaga_exf_994_gca_000400465/pep/Wallemia_ichthyophaga_exf_994_gca_000400465.Wallemia_ichthyophaga_version_1.0.pep.all.fa.gz
Wickerhamiella sorbophila str. DS02	45607	ASM225199v2	GCA_002251995		Wallemia_mellicola_cbs_633_66	GCA_000263375	Wallemia_sebi_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/wallemia_mellicola_cbs_633_66_gca_000263375/pep/Wallemia_mellicola_cbs_633_66_gca_000263375.Wallemia_sebi_v1.0.pep.all.fa.gz
Wickerhamomyces anomalus NRRL Y-366-8	683960	Wican1	GCA_001661255		Wickerhamiella_sorbophila	GCA_002251995	ASM225199v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/wickerhamiella_sorbophila_gca_002251995/pep/Wickerhamiella_sorbophila_gca_002251995.ASM225199v2.pep.all.fa.gz
Wickerhamomyces ciferrii str. NRRL Y-1031	1041607	ASM31348v1	GCA_000313485		Wickerhamomyces_anomalus_nrrl_y_366_8	GCA_001661255	Wican1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/wickerhamomyces_anomalus_nrrl_y_366_8_gca_001661255/pep/Wickerhamomyces_anomalus_nrrl_y_366_8_gca_001661255.Wican1.pep.all.fa.gz
Wolfiporia cocos MD-104 SS10	742152	Wolco1	GCA_000344635		Wickerhamomyces_ciferrii	GCA_000313485	ASM31348v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/wickerhamomyces_ciferrii_gca_000313485/pep/Wickerhamomyces_ciferrii_gca_000313485.ASM31348v1.pep.all.fa.gz
Xanthophyllomyces dendrorhous	5421	Xden1	GCA_001007165		Wolfiporia_cocos_md_104_ss10	GCA_000344635	Wolco1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/wolfiporia_cocos_md_104_ss10_gca_000344635/pep/Wolfiporia_cocos_md_104_ss10_gca_000344635.Wolco1.pep.all.fa.gz
Xylona heveae TC161	1328760	Xylona_heveae_TC161_v1.0	GCA_001619985		Xanthophyllomyces_dendrorhous	GCA_001007165	Xden1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/xanthophyllomyces_dendrorhous_gca_001007165/pep/Xanthophyllomyces_dendrorhous_gca_001007165.Xden1.pep.all.fa.gz
Yarrowia lipolytica	284591	GCA_000002525.1	GCA_000002525		Xylona_heveae_tc161	GCA_001619985	Xylona_heveae_TC161_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/xylona_heveae_tc161_gca_001619985/pep/Xylona_heveae_tc161_gca_001619985.Xylona_heveae_TC161_v1.0.pep.all.fa.gz
Yarrowia lipolytica	4952	YALIA101	GCA_900087985		Yarrowia_lipolytica	GCA_000002525		ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/yarrowia_lipolytica/pep/Yarrowia_lipolytica.GCA_000002525.1.pep.all.fa.gz
Yarrowia lipolytica str. CLIB89 (W29)	4952	ASM176148v1	GCA_001761485		Yarrowia_lipolytica	GCA_001761485	ASM176148v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/yarrowia_lipolytica_gca_001761485/pep/Yarrowia_lipolytica_gca_001761485.ASM176148v1.pep.all.fa.gz
Zygosaccharomyces bailii	4954	version_1	GCA_900162805		Yarrowia_lipolytica	GCA_900087985	YALIA101	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/yarrowia_lipolytica_gca_900087985/pep/Yarrowia_lipolytica_gca_900087985.YALIA101.pep.all.fa.gz
Zygosaccharomyces bailii CLIB 213	1333698	ZYBA0	GCA_000442885		Zygosaccharomyces_bailii_clib_213	GCA_000442885	ZYBA0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/zygosaccharomyces_bailii_clib_213_gca_000442885/pep/Zygosaccharomyces_bailii_clib_213_gca_000442885.ZYBA0.pep.all.fa.gz
Zygosaccharomyces bailii ISA1307	1355161	Z_bailii_ISA1307_version_3	GCA_000530735		Zygosaccharomyces_bailii	GCA_900162805	version_1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/zygosaccharomyces_bailii_gca_900162805/pep/Zygosaccharomyces_bailii_gca_900162805.version_1.pep.all.fa.gz
Zygosaccharomyces parabailii str. ATCC 60483	1365886	ASM198439v2	GCA_001984395		Zygosaccharomyces_bailii_isa1307	GCA_000530735	Z_bailii_ISA1307_version_3	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/zygosaccharomyces_bailii_isa1307_gca_000530735/pep/Zygosaccharomyces_bailii_isa1307_gca_000530735.Z_bailii_ISA1307_version_3.pep.all.fa.gz
Zygosaccharomyces rouxii str. CBS 732	4956	ASM2636v1	GCA_000026365		Zygosaccharomyces_parabailii	GCA_001984395	ASM198439v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/zygosaccharomyces_parabailii_gca_001984395/pep/Zygosaccharomyces_parabailii_gca_001984395.ASM198439v2.pep.all.fa.gz
Zygosaccharomyces rouxii str. NBRC110957	4956	ZYGR_assembly01	GCA_001972345		Zygosaccharomyces_rouxii	GCA_000026365	ASM2636v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/zygosaccharomyces_rouxii_gca_000026365/pep/Zygosaccharomyces_rouxii_gca_000026365.ASM2636v1.pep.all.fa.gz
Zymoseptoria brevis str. Zb18110	1047168	ASM96659v1	GCA_000966595		Zygosaccharomyces_rouxii	GCA_001972345	ZYGR_assembly01	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/zygosaccharomyces_rouxii_gca_001972345/pep/Zygosaccharomyces_rouxii_gca_001972345.ZYGR_assembly01.pep.all.fa.gz
Zymoseptoria tritici	336722	MG2	GCA_000219625		Zymoseptoria_brevis	GCA_000966595	ASM96659v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/zymoseptoria_brevis_gca_000966595/pep/Zymoseptoria_brevis_gca_000966595.ASM96659v1.pep.all.fa.gz
Zymoseptoria tritici ST99CH_1A5	1276529	ZT1A5_complete_assembly	GCA_900099495		Zymoseptoria_tritici		MG2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/zymoseptoria_tritici/pep/Zymoseptoria_tritici.MG2.pep.all.fa.gz
Zymoseptoria tritici ST99CH_1E4	1276532	ST99CH_1E4	GCA_900184115		Zymoseptoria_tritici_st99ch_1a5	GCA_900099495	ZT1A5_complete_assembly	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/zymoseptoria_tritici_st99ch_1a5_gca_900099495/pep/Zymoseptoria_tritici_st99ch_1a5_gca_900099495.ZT1A5_complete_assembly.pep.all.fa.gz
Zymoseptoria tritici ST99CH_3D1	1276537	ST99CH_3D1	GCA_900184105		Zymoseptoria_tritici_st99ch_1e4	GCA_900184115	ST99CH_1E4	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/zymoseptoria_tritici_st99ch_1e4_gca_900184115/pep/Zymoseptoria_tritici_st99ch_1e4_gca_900184115.ST99CH_1E4.pep.all.fa.gz
Zymoseptoria tritici ST99CH_3D7	1276538	Zt_ST99CH_3D7	GCA_900091695		Zymoseptoria_tritici_st99ch_3d1	GCA_900184105	ST99CH_3D1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/zymoseptoria_tritici_st99ch_3d1_gca_900184105/pep/Zymoseptoria_tritici_st99ch_3d1_gca_900184105.ST99CH_3D1.pep.all.fa.gz
[Candida] arabinofermentans NRRL YB-2248	983967	Canar1	GCA_001661425		Zymoseptoria_tritici_st99ch_3d7	GCA_900091695	Zt_ST99CH_3D7	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/zymoseptoria_tritici_st99ch_3d7_gca_900091695/pep/Zymoseptoria_tritici_st99ch_3d7_gca_900091695.Zt_ST99CH_3D7.pep.all.fa.gz
[Candida] auris	498019	Cand_auris_B8441_V2	GCA_002759435		_candida_arabinofermentans_nrrl_yb_2248	GCA_001661425	Canar1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_arabinofermentans_nrrl_yb_2248_gca_001661425/pep/_candida_arabinofermentans_nrrl_yb_2248_gca_001661425.Canar1.pep.all.fa.gz
[Candida] auris	498019	Cand_auris_B11221_V1	GCA_002775015		_candida_auris	GCA_001189475	ASM118947v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_auris_gca_001189475/pep/_candida_auris_gca_001189475.ASM118947v1.pep.all.fa.gz
[Candida] auris	498019	Cand_auris_B11220	GCA_003013715		_candida_auris	GCA_002759435	Cand_auris_B8441_V2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/_candida_auris_gca_002759435/pep/_candida_auris_gca_002759435.Cand_auris_B8441_V2.pep.all.fa.gz
[Candida] auris	498019	Cand_auris_B11243	GCA_003014415		_candida_auris	GCA_002775015	Cand_auris_B11221_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_auris_gca_002775015/pep/_candida_auris_gca_002775015.Cand_auris_B11221_V1.pep.all.fa.gz
[Candida] auris str. 6684	498019	ASM118947v1	GCA_001189475		_candida_auris	GCA_003013715	Cand_auris_B11220	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/_candida_auris_gca_003013715/pep/_candida_auris_gca_003013715.Cand_auris_B11220.pep.all.fa.gz
[Candida] duobushaemulonis str. B09383	1231522	CanDuoHae_v1.0	GCA_002926085		_candida_auris	GCA_003014415	Cand_auris_B11243	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/_candida_auris_gca_003014415/pep/_candida_auris_gca_003014415.Cand_auris_B11243.pep.all.fa.gz
[Candida] glabrata	5478	ASM146652v1	GCA_001466525		_candida_duobushaemulonis	GCA_002926085	CanDuoHae_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/_candida_duobushaemulonis_gca_002926085/pep/_candida_duobushaemulonis_gca_002926085.CanDuoHae_v1.0.pep.all.fa.gz
[Candida] glabrata	5478	ASM146653v1	GCA_001466535		_candida_glabrata	GCA_000002545	ASM254v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/_candida_glabrata_gca_000002545/pep/_candida_glabrata_gca_000002545.ASM254v2.pep.all.fa.gz
[Candida] glabrata	5478	ASM146656v1	GCA_001466565		_candida_glabrata	GCA_001466525	ASM146652v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_glabrata_gca_001466525/pep/_candida_glabrata_gca_001466525.ASM146652v1.pep.all.fa.gz
[Candida] glabrata	5478	ASM146657v1	GCA_001466575		_candida_glabrata	GCA_001466535	ASM146653v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_glabrata_gca_001466535/pep/_candida_glabrata_gca_001466535.ASM146653v1.pep.all.fa.gz
[Candida] glabrata	5478	ASM146663v1	GCA_001466635		_candida_glabrata	GCA_001466565	ASM146656v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_glabrata_gca_001466565/pep/_candida_glabrata_gca_001466565.ASM146656v1.pep.all.fa.gz
[Candida] glabrata	5478	ASM146668v1	GCA_001466685		_candida_glabrata	GCA_001466575	ASM146657v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_glabrata_gca_001466575/pep/_candida_glabrata_gca_001466575.ASM146657v1.pep.all.fa.gz
[Candida] glabrata	5478	ASM221918v1	GCA_002219185		_candida_glabrata	GCA_001466635	ASM146663v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/_candida_glabrata_gca_001466635/pep/_candida_glabrata_gca_001466635.ASM146663v1.pep.all.fa.gz
